STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,047,112200,3371,40.663598,-73.886131
36,047,112400,3416,40.665905,-73.887568
36,047,112600,3783,40.66489,-73.892914
36,047,112800,3822,40.661677,-73.892093
36,047,113000,3891,40.662294,-73.89658
36,047,113200,1937,40.660723,-73.898327
36,047,113400,2838,40.667024,-73.899256
36,047,114201,1578,40.681414,-73.895102
36,047,114202,2766,40.682123,-73.89141
36,047,114400,2403,40.672869,-73.896287
36,047,114600,2998,40.679287,-73.892103
36,047,115000,2595,40.673941,-73.886474
36,047,115200,3094,40.67305,-73.891041
36,047,115600,4315,40.668125,-73.896023
36,047,115800,2983,40.668929,-73.892155
36,047,116000,2543,40.669306,-73.888742
36,047,116200,2157,40.670011,-73.885017
36,047,116400,2921,40.670614,-73.881326
36,047,116600,2907,40.674467,-73.882244
36,047,116800,2057,40.679174,-73.882674
36,047,117000,1880,40.678031,-73.886657
36,047,117201,2713,40.680864,-73.887376
36,047,117202,3907,40.682723,-73.883773
36,047,117400,4329,40.682976,-73.8799
36,047,117601,2750,40.684489,-73.876822
36,047,117602,3313,40.685996,-73.874404
36,047,117800,1717,40.681756,-73.873374
36,047,118000,6,40.686885,-73.882678
36,047,118201,3002,40.687667,-73.87179
36,047,118202,3083,40.688717,-73.869041
36,047,118400,5420,40.684345,-73.869533
36,047,118600,2969,40.681417,-73.867807
36,047,118800,4651,40.679168,-73.866275
36,047,119000,2127,40.679267,-73.871064
36,047,119200,3013,40.676759,-73.877704
36,047,119400,3914,40.672548,-73.87683
36,047,119600,5403,40.67521,-73.872627
36,047,119800,3426,40.67663,-73.893807
36,047,120000,2148,40.674734,-73.867805
36,047,120200,1900,40.676818,-73.864457
36,047,120800,8938,40.671461,-73.86582
36,047,121000,4035,40.669867000000004,-73.872169
36,047,121400,4351,40.667498,-73.865297
36,047,122000,5495,40.66553,-73.863245
36,047,123700,6008,40.696257,-73.957284
36,047,150200,2540,40.653383,-73.980533
36,047,152200,3317,40.643413,-73.967633
36,047,990100,0,40.564993,-74.014886
36,049,950100,2675,43.940405,-75.341016
36,049,950200,4463,43.964634,-75.430227
36,049,950300,7798,43.837657,-75.554843
36,049,950400,2859,43.776748,-75.377915
36,049,950500,2474,43.752642,-75.497935
36,049,950600,1818,43.622504,-75.309594
36,049,950700,5000,43.562049,-75.427471
36,051,030100,4255,42.962704,-77.850377
36,051,030201,5237,42.847612,-77.856571
36,051,030202,5843,42.859087,-77.723172
36,051,030300,3385,42.910697,-77.745125
36,051,030400,3538,42.797448,-77.806992
36,051,030500,3041,42.796148,-77.822618
36,051,030600,4305,42.903335,-77.613068
36,051,030700,7809,42.813631,-77.668938
36,051,030800,5922,42.721887,-77.851933
36,051,030900,2986,42.723069,-77.875667000000007
36,051,031000,1008,42.669922,-77.83024
36,051,031100,4912,42.679105,-77.634014
36,051,031200,3948,42.569047,-77.939752
36,051,031300,4486,42.59179,-77.73562
36,051,031400,4718,42.560699,-77.695077
36,053,030501,3172,42.932005,-75.851099
36,053,030502,3914,42.924437,-75.865201
36,053,030700,7235,42.885517,-75.667185
36,053,030800,3895,42.779155,-75.747916
36,053,030900,4379,42.81963,-75.542183
36,053,031000,5319,42.837157,-75.511229
36,053,031100,2545,42.818657,-75.324649
36,053,940101,2736,43.095878,-75.648771
36,053,940102,4977,43.090389,-75.655922
36,053,940103,3680,43.076147,-75.660271
36,053,940200,3525,43.117441,-75.752254
36,053,940300,5597,43.077984,-75.753115
36,053,940401,7309,43.133767,-75.912302
36,053,940403,4949,43.049238,-75.879979
36,053,940600,7129,42.994147,-75.692065
36,053,940700,3081,43.050134,-75.862731
36,055,000200,2589,43.166381,-77.629671
36,055,000700,2087,43.173271,-77.609789
36,055,001000,3668,43.154915,-77.583772
36,055,001300,1843,43.169906,-77.607232
36,055,001500,1021,43.172389,-77.596675
36,055,001800,5182,43.200404,-77.647401
36,055,001900,2530,43.197929,-77.635604
36,055,002000,4812,43.191464,-77.637249
36,055,002100,3577,43.185744,-77.639417
36,055,002200,3039,43.181614,-77.639373
36,055,002300,4254,43.175612,-77.635133
36,055,002400,3573,43.172874,-77.642849
36,055,002700,1432,43.148633,-77.626272
36,055,002900,3740,43.150173,-77.58915
36,055,003000,1924,43.144462,-77.59386
36,055,003100,4626,43.1467,-77.582339
36,055,003200,1827,43.145589,-77.605442
36,055,003300,1657,43.140223,-77.59966
36,055,003400,2506,43.139736,-77.609236
36,055,003500,1514,43.134694,-77.604781
36,055,003600,2703,43.137524,-77.594031
36,055,003700,3074,43.138989,-77.582951
36,055,003802,2320,43.129478,-77.628665
36,055,003805,7253,43.121179,-77.618553
36,055,003900,2042,43.179652,-77.623308
36,055,004000,1327,43.166854,-77.643588
36,055,004100,1227,43.163249,-77.635205
36,055,004602,2446,43.186706,-77.620917
36,055,004701,3033,43.1941,-77.607822
36,055,004702,2189,43.188185,-77.60768
36,055,004800,2428,43.184348,-77.6059
36,055,004900,1898,43.181041,-77.603766
36,055,005000,1777,43.17721,-77.617945
36,055,005100,1441,43.181586,-77.614025
36,055,005200,1594,43.177024,-77.606681
36,055,005300,1987,43.173525,-77.585622
36,055,005400,3869,43.173426,-77.56889
36,055,005500,1981,43.169147,-77.587134
36,055,005600,2345,43.16831,-77.580456
36,055,005700,1932,43.164897,-77.575612
36,055,005800,3981,43.166751,-77.566848
36,055,005900,1752,43.16058,-77.572737
36,055,006000,3415,43.163666,-77.558363
36,055,006100,2353,43.162752,-77.545572
36,055,006200,3084,43.141906,-77.65343
36,055,006300,3071,43.144581,-77.642327
36,055,006400,2591,43.142704,-77.630414
36,055,006500,1616,43.14306,-77.622153
36,055,006600,1968,43.137481,-77.631129
36,055,006700,3066,43.138069,-77.642652
36,055,006800,2828,43.134432,-77.654565
36,055,006900,1907,43.135511,-77.62832
36,055,007000,2963,43.130252,-77.639737
36,055,007100,3177,43.13013,-77.646714
36,055,007500,2925,43.148524,-77.647905
36,055,007600,2938,43.156393,-77.55479
36,055,007700,2790,43.150071,-77.550475
36,055,007801,2458,43.146605,-77.566574
36,055,007802,1495,43.140108,-77.55984
36,055,007900,1915,43.183333,-77.596766
36,055,008000,2399,43.17862,-77.592347
36,055,008100,4390,43.187032,-77.590584
36,055,008200,3073,43.184294,-77.579864
36,055,008301,4048,43.181918,-77.566898
36,055,008400,2912,43.17841,-77.58197
36,055,008500,3678,43.252833,-77.616189
36,055,008600,4575,43.231259,-77.62458
36,055,008701,3696,43.163488,-77.657603
36,055,008702,1499,43.149877,-77.656916
36,055,008800,2580,43.170987,-77.655539
36,055,009200,1303,43.168284,-77.614092
36,055,009301,2379,43.164141,-77.59851
36,055,009302,1452,43.153106,-77.59741
36,055,009400,4430,43.156259,-77.606777
36,055,009500,2963,43.148764,-77.617114
36,055,009601,1543,43.151507,-77.630037
36,055,009602,1640,43.154589,-77.639077
36,055,009603,2272,43.160681,-77.642773
36,055,009604,1116,43.158067,-77.634039
36,055,010100,3799,43.247261,-77.595927
36,055,010200,3929,43.23485,-77.59909
36,055,010300,3788,43.215404,-77.607291
36,055,010400,5051,43.203539,-77.610073
36,055,010500,4501,43.218095,-77.584454
36,055,010601,2643,43.205341,-77.569577
36,055,010602,3687,43.203868,-77.590021
36,055,010700,3447,43.225345,-77.548149
36,055,010800,3014,43.211938,-77.551816
36,055,010901,5280,43.191752,-77.573954
36,055,010902,3313,43.197395,-77.553118
36,055,011000,5160,43.184529,-77.54575
36,055,011100,4103,43.171629,-77.549586
36,055,011201,3649,43.221089,-77.518566
36,055,011203,2076,43.236797,-77.502342
36,055,011205,5371,43.222609,-77.487225
36,055,011207,4954,43.205524,-77.493552
36,055,011208,4887,43.20274,-77.456624
36,055,011301,7878,43.248953,-77.420669
36,055,011302,5576,43.234109,-77.454073
36,055,011400,8250,43.208792,-77.421029
36,055,011501,6667,43.189392,-77.476258
36,055,011503,6060,43.168842,-77.498563
36,055,011504,6317,43.161471,-77.463476
36,055,011505,5716,43.141312,-77.423335
36,055,011601,5785,43.129897,-77.457332
36,055,011603,1314,43.127232,-77.505034
36,055,011604,2285,43.140672,-77.502126
36,055,011605,2098,43.135967,-77.478181
36,055,011703,8605,43.104322,-77.412283
36,055,011705,5152,43.070367,-77.462061
36,055,011706,4764,43.062417,-77.448995
36,055,011707,6776,43.077332,-77.408992
36,055,011708,3603,43.047319,-77.438813
36,055,011800,5214,43.098804,-77.443281
36,055,011901,6211,43.114053,-77.453299
36,055,011902,6137,43.088676,-77.46175
36,055,012000,2854,43.114007,-77.481381
36,055,012100,3733,43.112151,-77.49185
36,055,012201,6011,43.111098,-77.516922
36,055,012202,3616,43.091535,-77.496453
36,055,012301,5948,43.088318,-77.526651
36,055,012304,4226,43.064453,-77.511735
36,055,012305,4189,43.044948,-77.502635
36,055,012306,5415,43.068422,-77.548956
36,055,012401,3017,42.954432,-77.589312
36,055,012402,6135,42.988893,-77.535908
36,055,012500,4450,43.146354,-77.529932
36,055,012600,4929,43.131619,-77.540906
36,055,012700,3855,43.129815,-77.561125
36,055,012800,4431,43.129043,-77.585897
36,055,012900,5272,43.120496,-77.582355
36,055,013001,7089,43.103534,-77.62178
36,055,013002,6583,43.105162,-77.565788
36,055,013101,6467,43.079826,-77.585861
36,055,013103,7367,43.079593,-77.67503
36,055,013104,5157,43.077286,-77.630429
36,055,013203,5519,43.058832,-77.594883
36,055,013204,7952,43.041014,-77.630224
36,055,013205,4601,43.060841,-77.670249
36,055,013206,5518,43.034979,-77.696178
36,055,013300,3478,42.988819,-77.659784
36,055,013401,4043,43.262178,-77.632105
36,055,013402,3456,43.296111,-77.693855
36,055,013503,5585,43.28157,-77.716845
36,055,013505,3707,43.216532,-77.705692
36,055,013506,8682,43.227722,-77.723178
36,055,013507,5879,43.252416,-77.707847
36,055,013508,3917,43.252501,-77.726717
36,055,013601,4741,43.239858,-77.65262
36,055,013603,5471,43.259754,-77.676127
36,055,013604,5360,43.244816,-77.676178
36,055,013701,2191,43.244324,-77.631313
36,055,013702,3412,43.247466,-77.639861
36,055,013800,5906,43.228243,-77.63688
36,055,013901,4305,43.222112,-77.649951
36,055,013902,4189,43.209151,-77.652845
36,055,014001,5042,43.231959,-77.679396
36,055,014003,4658,43.21597,-77.685795
36,055,014004,3641,43.215034,-77.668778
36,055,014102,3757,43.197937,-77.686433
36,055,014103,4448,43.20416,-77.714284
36,055,014104,3705,43.191802,-77.722632
36,055,014202,6660,43.14985,-77.733912
36,055,014203,6596,43.172017,-77.716019
36,055,014204,2503,43.15815,-77.724156
36,055,014301,2916,43.171414,-77.693428
36,055,014302,4910,43.157507,-77.695322
36,055,014400,4815,43.135446,-77.687466
36,055,014501,4331,43.115169,-77.76342
36,055,014503,3225,43.119887,-77.728961
36,055,014504,5590,43.113378,-77.713744
36,055,014505,5367,43.118884,-77.799713
36,055,014601,5570,43.089088,-77.789916
36,055,014602,4552,43.090858,-77.736124
36,055,014700,4775,43.018239,-77.782393
36,055,014802,5528,43.236169,-77.79709
36,055,014803,3351,43.315356,-77.786937
36,055,014804,6754,43.289521,-77.790763
36,055,014901,5558,43.187792,-77.8027
36,055,014903,5093,43.168453,-77.840164
36,055,014905,5536,43.138661,-77.776237
36,055,014906,3669,43.18068,-77.776599
36,055,015000,5590,43.090187,-77.869353
36,055,015101,4828,43.304788,-77.890051
36,055,015102,4217,43.315693,-77.944601
36,055,015200,6736,43.243707,-77.916412
36,055,015301,2919,43.211842,-77.951793
36,055,015303,3183,43.204069,-77.937848
36,055,015304,4472,43.215671,-77.939619
36,055,015400,3601,43.18125,-77.938028
36,055,980000,0,43.121193,-77.668634
36,055,980100,24,43.230842,-77.558197
36,055,990000,0,43.464475,-77.664655
36,057,070200,2380,42.937327,-74.20062
36,057,070300,2182,42.943881,-74.19287
36,057,070400,2128,42.949434,-74.205963
36,057,070500,2779,42.951438,-74.193685
36,057,070600,2052,42.944014,-74.182523
36,057,070700,2595,42.951772,-74.173073
36,057,070800,2888,42.936928,-74.174487
36,057,070900,1616,42.932364,-74.18222
36,057,072100,5566,42.959826,-74.173681
36,057,072200,3844,42.957538,-74.363023
36,057,072300,3240,42.937282,-74.567328
36,057,072400,2631,43.002325,-74.679668
36,057,072500,4297,42.929355,-74.655257
36,057,072600,3730,42.887636,-74.586361
36,057,072700,4222,42.891062,-74.404341
36,057,072800,4069,42.871003,-74.254075
36,059,300100,5010,40.815057,-73.741671
36,059,300300,4565,40.804339,-73.741143
36,059,300400,5438,40.802442,-73.728079
36,059,300500,5485,40.788675,-73.740139
36,059,300600,6445,40.789184,-73.720626
36,059,300700,5870,40.787143,-73.72539
36,059,300800,4226,40.774218,-73.729336
36,059,300900,8009,40.773507,-73.688964
36,059,301000,5332,40.84103,-73.689534
36,059,301101,6556,40.841842,-73.714496
36,059,301102,4526,40.846178,-73.700698
36,059,301200,5889,40.826994,-73.696169
36,059,301300,4887,40.833194,-73.689064
36,059,301400,2040,40.822158,-73.677714
36,059,301500,3226,40.807123,-73.700896
36,059,301600,4665,40.805567,-73.674524
36,059,301700,2693,40.799118,-73.681637
36,059,301800,5073,40.790711,-73.70285
36,059,301900,3007,40.792228,-73.680564
36,059,302000,4997,40.800163,-73.650076
36,059,302101,4309,40.804249,-73.626868
36,059,302102,3410,40.790018,-73.629439
36,059,302200,3868,40.787347,-73.64792
36,059,302300,4915,40.770998,-73.660096
36,059,302400,5182,40.770683,-73.648637
36,059,302501,2742,40.7733,-73.634538
36,059,302502,2553,40.779073,-73.607312
36,059,302600,2339,40.732025,-73.701997
36,059,302700,4314,40.740135,-73.696858
36,059,302800,6253,40.745895,-73.690052
36,059,302900,4332,40.746754,-73.679976
36,059,303000,5674,40.73552,-73.685806
36,059,303101,3592,40.759153,-73.679715
36,059,303102,4295,40.756333,-73.663791
36,059,303201,3767,40.747805,-73.663305
36,059,303202,4039,40.7405,-73.667167
36,059,303301,3166,40.759554,-73.649823
36,059,303302,4121,40.758741,-73.644318
36,059,303400,2556,40.760043,-73.634678
36,059,303500,5154,40.747572,-73.65071
36,059,303600,6911,40.745334,-73.641661
36,059,303700,6718,40.748484,-73.62882
36,059,303800,4981,40.751282,-73.611691
36,059,303900,3906,40.766495,-73.587091
36,059,304001,2554,40.751479,-73.598825
36,059,304002,4281,40.755013,-73.592113
36,059,304100,4405,40.760557,-73.580569
36,059,304202,3751,40.755602,-73.570744
36,059,304203,5559,40.763361,-73.562459
36,059,304204,4749,40.759987,-73.572461
36,059,404300,3391,40.722905,-73.722114
36,059,404400,4950,40.720929,-73.711044
36,059,404500,4126,40.725292,-73.697854
36,059,404600,4448,40.717916,-73.699252
36,059,404700,5934,40.725507,-73.686324
36,059,404800,6358,40.711543,-73.700755
36,059,404901,5214,40.702766,-73.721884
36,059,404902,4292,40.703744,-73.715962
36,059,405000,5134,40.704378,-73.70168
36,059,405100,7823,40.69232,-73.702782
36,059,405200,6141,40.700594,-73.692567
36,059,405301,3498,40.711973,-73.682672
36,059,405302,4135,40.711898,-73.671268
36,059,405400,7562,40.699576,-73.685616
36,059,405500,5412,40.702657,-73.671921
36,059,405600,4043,40.695509,-73.673739
36,059,405700,4670,40.687934,-73.677906
36,059,405800,4024,40.712278,-73.660784
36,059,405900,5218,40.690266,-73.661155
36,059,406001,4607,40.701322,-73.654074
36,059,406002,3137,40.696091,-73.64944
36,059,406100,2915,40.708377,-73.646869
36,059,406201,2985,40.690311,-73.644946
36,059,406202,5615,40.675393,-73.655451
36,059,406300,3811,40.723137,-73.677071
36,059,406400,6642,40.729232,-73.656226
36,059,406501,6599,40.721214,-73.632319
36,059,406600,4145,40.735645,-73.625082
36,059,406701,3576,40.704092,-73.631189
36,059,406702,4923,40.710731,-73.632934
36,059,406801,4576,40.712325,-73.622443
36,059,406802,4873,40.71306,-73.621447
36,059,406900,7272,40.715702,-73.614316
36,059,407000,7164,40.697015,-73.624791
36,059,407101,5181,40.695164,-73.616306
36,059,407102,5489,40.696487,-73.608464
36,059,407201,4941,40.707558,-73.614339
36,059,407203,3325,40.706134,-73.609391
36,059,407204,2571,40.708018,-73.603288
36,059,407301,6208,40.724466,-73.600939
36,059,407302,5055,40.713807,-73.590049
36,059,407401,5545,40.704512,-73.594211
36,059,407402,3588,40.704612,-73.584464
36,059,407501,5223,40.694278,-73.599155
36,059,407502,5348,40.693964,-73.58923
36,059,407600,5408,40.746622,-73.567399
36,059,407700,4692,40.740971,-73.559483
36,059,407801,5466,40.73732,-73.547983
36,059,407802,2381,40.731649,-73.552813
36,059,407900,5376,40.707626,-73.574098
36,059,408000,6324,40.714779,-73.567851
36,059,408100,6803,40.705997000000004,-73.555617
36,059,408200,6702,40.718673,-73.55306
36,059,408300,7073,40.714071,-73.538184
36,059,408400,3961,40.693832,-73.562863
36,059,408500,6153,40.700111,-73.543524
36,059,408600,4472,40.736608,-73.532008
36,059,408700,4908,40.740073,-73.525497
36,059,408800,6829,40.737641000000004,-73.50353
36,059,408900,5715,40.72955,-73.527665
36,059,409000,5705,40.726565,-73.500753
36,059,409100,5249,40.714439,-73.524124
36,059,409200,6160,40.720438,-73.513526
36,059,409300,4292,40.711446,-73.509016
36,059,409400,4525,40.712459,-73.496038
36,059,409500,4026,40.707611,-73.492335
36,059,409600,5101,40.700797,-73.520665
36,059,409700,4246,40.696226,-73.504743
36,059,409800,5479,40.688866,-73.714243
36,059,409900,7787,40.681468,-73.715332
36,059,410000,3362,40.682005,-73.691462
36,059,410100,5994,40.676791,-73.675384
36,059,410200,3818,40.670685,-73.668184
36,059,410300,6396,40.674281,-73.717257
36,059,410400,5357,40.668028,-73.719181
36,059,410500,7186,40.668166,-73.701535
36,059,410600,7195,40.670284,-73.69144
36,059,410700,6247,40.65262,-73.696368
36,059,410800,5130,40.652457,-73.707031
36,059,410900,5962,40.654938,-73.717917
36,059,411000,5372,40.620197,-73.745018
36,059,411100,4421,40.615538,-73.744618
36,059,411200,6592,40.625061,-73.727619
36,059,411301,3800,40.645331,-73.72981
36,059,411302,6838,40.636967,-73.721016
36,059,411400,6483,40.632008,-73.710097
36,059,411500,2890,40.630325,-73.694436
36,059,411600,6482,40.611967,-73.729134
36,059,411700,6819,40.641935,-73.694993
36,059,411800,6353,40.662637,-73.678381
36,059,411901,3387,40.652419,-73.674423
36,059,411902,3620,40.650659,-73.683025
36,059,412000,6067,40.659586,-73.664112
36,059,412100,6474,40.646103,-73.666044
36,059,412200,5556,40.636181,-73.66839
36,059,412301,3280,40.654006,-73.646496
36,059,412302,3593,40.652257,-73.639507
36,059,412400,5177,40.661108,-73.640639
36,059,412500,4295,40.666849,-73.639323
36,059,412600,3703,40.676814,-73.63396
36,059,412700,3975,40.666429,-73.62588
36,059,412800,3243,40.682018,-73.6212
36,059,412900,5955,40.678806,-73.609801
36,059,413001,4315,40.643817,-73.648046
36,059,413002,3734,40.632912,-73.653527
36,059,413100,5032,40.649621,-73.627622
36,059,413200,6482,40.6317,-73.643269
36,059,413300,6844,40.638313,-73.628524
36,059,413400,5702,40.626099,-73.627736
36,059,413500,7362,40.669506,-73.611242
36,059,413600,5430,40.65755,-73.611319
36,059,413700,5286,40.645253,-73.610373
36,059,413803,4201,40.63404,-73.609316
36,059,413804,3901,40.631533,-73.599492
36,059,413900,7536,40.679473,-73.591282
36,059,414001,4004,40.684912,-73.582142
36,059,414002,4718,40.675248,-73.579039
36,059,414100,6555,40.668678,-73.588848
36,059,414201,5134,40.659283,-73.592405
36,059,414202,4533,40.663137,-73.583749
36,059,414301,3499,40.654043,-73.591614
36,059,414303,4416,40.648889,-73.593822
